seed,arm,fit,lambda_1,epoch,train_loss,train_nll,validation_nll
1028,A1,full_refit,0.01,13,0.6595212207735277,0.6584427202102939,nan
1028,A1,full_refit,0.01,14,0.65702624829378,0.6559484135688567,nan
1028,A1,full_refit,0.01,15,0.654542222397388,0.6534650370154697,nan
1028,A1,full_refit,0.01,16,0.6520691179459767,0.6509925653904133,nan
1028,A1,full_refit,0.01,17,0.649606891548145,0.6485309554524507,nan
1028,A1,full_refit,0.01,18,0.6471554828140913,0.6460801477903738,nan
1028,A1,full_refit,0.01,19,0.6447148171837978,0.6436400701648164,nan
1028,A1,full_refit,0.01,20,0.6422848082928664,0.6412106394828992,nan
1028,A1,full_refit,0.01,21,0.6398653589880229,0.6387917619934269,nan
1028,A1,full_refit,0.01,22,0.6374563618943223,0.636383333233845,nan
1028,A1,full_refit,0.01,23,0.6350577004180735,0.6339852384942546,nan
1028,A1,full_refit,0.01,24,0.6326692502582314,0.6315973537927856,nan
1028,A1,full_refit,0.01,25,0.6302908804888311,0.6292195468167662,nan
1028,A1,full_refit,0.01,26,0.6279224533720748,0.6268516771507773,nan
1028,A1,full_refit,0.01,27,0.6255638234185306,0.6244935960401313,nan
1028,A1,full_refit,0.01,28,0.6232148369039501,0.6221451467345042,nan
1028,A1,full_refit,0.01,29,0.6208753323863694,0.6198061657732514,nan
1028,A1,full_refit,0.01,30,0.618545141572022,0.6174764841852586,nan
1028,A1,full_refit,0.01,31,0.6162240896981287,0.6151559276801423,nan
1028,A1,full_refit,0.01,32,0.6139119955341582,0.6128443161659646,nan
1028,A1,full_refit,0.01,33,0.6116086716597089,0.610541463386257,nan
1028,A1,full_refit,0.01,34,0.6093139253159164,0.6082471771044978,nan
1028,A1,full_refit,0.01,35,0.6070275593695764,0.6059612596933088,nan
1028,A1,full_refit,0.01,36,0.6047493728207392,0.6036835087567493,nan
1028,A1,full_refit,0.01,37,0.6024791610305282,0.6014137178575197,nan
1028,A1,full_refit,0.01,38,0.6002167162600314,0.5991516777143772,nan
1028,A1,full_refit,0.01,39,0.597961828592165,0.5968971776400073,nan
1028,A1,full_refit,0.01,40,0.5957142866991081,0.5946500064256479,nan
1028,A1,full_refit,0.01,41,0.5934738781711261,0.5924099523939391,nan
1028,A1,full_refit,0.01,42,0.5912403897692622,0.5901768031353396,nan
1028,A1,full_refit,0.01,43,0.5890136080278466,0.5879503455355656,nan
1028,A1,full_refit,0.01,44,0.5867933200997253,0.5857303662620321,nan
1028,A1,full_refit,0.01,45,0.5845793144505214,0.5835166525364859,nan
1028,A1,full_refit,0.01,46,0.5823713814144204,0.581308993165037,nan
1028,A1,full_refit,0.01,47,0.5801693139621691,0.5791071799295072,nan
1028,A1,full_refit,0.01,48,0.5779729086855218,0.5769110090235744,nan
1028,A1,full_refit,0.01,49,0.575781966585678,0.5747202818980703,nan
1028,A1,full_refit,0.01,50,0.5735962934775681,0.5725348053383643,nan
1028,A2,full_refit,0.01,1,0.6908447738057505,0.6897561325874013,nan
1028,A2,full_refit,0.01,2,0.6882190521014607,0.6871315008851341,nan
1028,A2,full_refit,0.01,3,0.6856032062696159,0.6845167081333666,nan
1028,A2,full_refit,0.01,4,0.6829974448008986,0.6819119688496548,nan
1028,A2,full_refit,0.01,5,0.6804019429633394,0.6793174642926858,nan
1028,A2,full_refit,0.01,6,0.6778168414044883,0.676733340943075,nan
1028,A2,full_refit,0.01,7,0.6752422616153907,0.6741597239116474,nan
1028,A2,full_refit,0.01,8,0.6726783150351953,0.6715967265882637,nan
1028,A2,full_refit,0.01,9,0.6701250978839633,0.6690444466308745,nan
1028,A2,full_refit,0.01,10,0.6675826872458115,0.6665029620381929,nan
1028,A2,full_refit,0.01,11,0.6650511416232633,0.6639723314005318,nan
1028,A2,full_refit,0.01,12,0.6625305030535157,0.6614525959306655,nan
1028,A2,full_refit,0.01,13,0.6600207988439284,0.6589437813400056,nan
1028,A2,full_refit,0.01,14,0.6575220423018299,0.6564458988380776,nan
1028,A2,full_refit,0.01,15,0.65503423276666,0.6539589454735674,nan
1028,A2,full_refit,0.01,16,0.6525573559308651,0.6514829047422409,nan
1028,A2,full_refit,0.01,17,0.6500913852066437,0.649017748187508,nan
1028,A2,full_refit,0.01,18,0.6476362835528531,0.6465634373856863,nan
1028,A2,full_refit,0.01,19,0.6451920043396796,0.6441199248789455,nan
1028,A2,full_refit,0.01,20,0.6427584906684078,0.6416871534880813,nan
1028,A2,full_refit,0.01,21,0.6403356737683096,0.6392650546577219,nan
1028,A2,full_refit,0.01,22,0.6379234713464796,0.6368535467234203,nan
1028,A2,full_refit,0.01,23,0.6355217864062673,0.6344525336140562,nan
1028,A2,full_refit,0.01,24,0.6331305067430626,0.632061904200448,nan
1028,A2,full_refit,0.01,25,0.6307495051966948,0.629681532384847,nan
1028,A2,full_refit,0.01,26,0.6283786406181995,0.6273112779174442,nan
1028,A2,full_refit,0.01,27,0.6260177592974426,0.6249509877237055,nan
1028,A2,full_refit,0.01,28,0.6236666964183185,0.6226004973386065,nan
1028,A2,full_refit,0.01,29,0.6213252771637412,0.6202596320676294,nan
1028,A2,full_refit,0.01,30,0.618993317374114,0.6179282077443259,nan
1028,A2,full_refit,0.01,31,0.6166706239400308,0.6156060312278875,nan
1028,A2,full_refit,0.01,32,0.6143569952200858,0.6132929009127911,nan
1028,A2,full_refit,0.01,33,0.6120522217279406,0.6109886074903906,nan
1028,A2,full_refit,0.01,34,0.6097560871868988,0.6086929350547201,nan
1028,A2,full_refit,0.01,35,0.6074683698582753,0.6064056624462124,nan
1028,A2,full_refit,0.01,36,0.6051888439077349,0.6041265645918618,nan
1028,A2,full_refit,0.01,37,0.6029172805794949,0.6018554136242755,nan
1028,A2,full_refit,0.01,38,0.6006534490930939,0.5995919797134908,nan
1028,A2,full_refit,0.01,39,0.5983971173574751,0.5973360317116131,nan
1028,A2,full_refit,0.01,40,0.5961480527095298,0.5950873378084612,nan
1028,A2,full_refit,0.01,41,0.593906022857234,0.5928456663790292,nan
1028,A2,full_refit,0.01,42,0.5916707970290297,0.5906107870532187,nan
1028,A2,full_refit,0.01,43,0.5894421471304419,0.5883824718461516,nan
1028,A2,full_refit,0.01,44,0.587219848680526,0.5861604961284084,nan
1028,A2,full_refit,0.01,45,0.5850036814561962,0.5839446393363177,nan
1028,A2,full_refit,0.01,46,0.5827934299373975,0.5817346854855744,nan
1028,A2,full_refit,0.01,47,0.5805888837032899,0.579530423629819,nan
1028,A2,full_refit,0.01,48,0.5783898378888978,0.5773316483795085,nan
1028,A2,full_refit,0.01,49,0.576196093714367,0.5751381604947517,nan
1028,A2,full_refit,0.01,50,0.5740074589921579,0.5729497674458077,nan
1029,A1,full_refit,0.01,1,0.7789099974370823,0.7777573311379677,nan
1029,A1,full_refit,0.01,2,0.7756913957963956,0.7745394104716549,nan
1029,A1,full_refit,0.01,3,0.7724872471967398,0.7713359093610225,nan
1029,A1,full_refit,0.01,4,0.7692978933392266,0.7681471713988519,nan
1029,A1,full_refit,0.01,5,0.7661236423206766,0.7649735081103427,nan
1029,A1,full_refit,0.01,6,0.7629647608079886,0.7618151908144444,nan
1029,A1,full_refit,0.01,7,0.7598214701927852,0.7586724445055737,nan
1029,A1,full_refit,0.01,8,0.7566939507448518,0.7555454504774802,nan
1029,A1,full_refit,0.01,9,0.7535823446277286,0.7524343507474783,nan
1029,A1,full_refit,0.01,10,0.7504867588025848,0.7493392520205525,nan
1029,A1,full_refit,0.01,11,0.7474072714406254,0.74626023202541,nan
1029,A1,full_refit,0.01,12,0.7443439360715401,0.7431973436168146,nan
1029,A1,full_refit,0.01,13,0.7412967806392164,0.7401506140406184,nan
1029,A1,full_refit,0.01,14,0.7382658051886546,0.7371200428262692,nan
1029,A1,full_refit,0.01,15,0.7352509820053434,0.7341056020079206,nan
1029,A1,full_refit,0.01,16,0.7322522586740715,0.7311072391744123,nan
1029,A1,full_refit,0.01,17,0.7292695622965357,0.7281248816433302,nan
1029,A1,full_refit,0.01,18,0.7263028029726868,0.7251584398912887,nan
1029,A1,full_refit,0.01,19,0.7233518756379014,0.7222078093377585,nan
1029,A1,full_refit,0.01,20,0.7204166603577866,0.7192728705838168,nan
1029,A1,full_refit,0.01,21,0.7174970217183062,0.716353488745456,nan
1029,A1,full_refit,0.01,22,0.7145928080159951,0.7134495125913889,nan
1029,A1,full_refit,0.01,23,0.711703850748036,0.7105607739916502,nan
1029,A1,full_refit,0.01,24,0.7088299646299556,0.7076870879103032,nan
1029,A1,full_refit,0.01,25,0.7059709481623191,0.7048282529662563,nan
1029,A1,full_refit,0.01,26,0.703126584669501,0.7019840524840781,nan
1029,A1,full_refit,0.01,27,0.7002966437217174,0.6991542559415149,nan
1029,A1,full_refit,0.01,28,0.6974808828794012,0.696338620746589,nan
1029,A1,full_refit,0.01,29,0.6946790497255191,0.6935368943037752,nan
1029,A1,full_refit,0.01,30,0.6918908841553895,0.6907488163341485,nan
1029,A1,full_refit,0.01,31,0.6891161208741279,0.6879741213969127,nan
1029,A1,full_refit,0.01,32,0.686354492020378,0.6852125415300425,nan
1029,A1,full_refit,0.01,33,0.6836057298058706,0.6824638088999322,nan
1029,A1,full_refit,0.01,34,0.6808695690445188,0.6797276583348197,nan
1029,A1,full_refit,0.01,35,0.6781457494472117,0.6770038296194738,nan
1029,A1,full_refit,0.01,36,0.6754340175785376,0.6742920694486688,nan
1029,A1,full_refit,0.01,37,0.6727341284044918,0.6715921329696374,nan
1029,A1,full_refit,0.01,38,0.6700458463990662,0.6689037848823004,nan
1029,A1,full_refit,0.01,39,0.6673689462155535,0.6662268001037979,nan
1029,A1,full_refit,0.01,40,0.6647032129600562,0.6635609640353011,nan
1029,A1,full_refit,0.01,41,0.6620484421268091,0.660906072491051,nan
1029,A1,full_refit,0.01,42,0.6594044392666746,0.6582619313611825,nan
1029,A1,full_refit,0.01,43,0.6567710194624714,0.6556283560821083,nan
1029,A1,full_refit,0.01,44,0.6541480066798541,0.6530051709832195,nan
1029,A1,full_refit,0.01,45,0.6515352330528319,0.650392208568977,nan
1029,A1,full_refit,0.01,46,0.648932538151131,0.6477893087835576,nan
1029,A1,full_refit,0.01,47,0.6463397682644285,0.6451963182930143,nan
1029,A1,full_refit,0.01,48,0.6437567757273324,0.6426130898087463,nan
1029,A1,full_refit,0.01,49,0.641183418299603,0.6400394814666887,nan
1029,A1,full_refit,0.01,50,0.6386195586087634,0.637475356269278,nan
1029,A2,full_refit,0.01,1,0.7825687790562474,0.7814161127571329,nan
1029,A2,full_refit,0.01,2,0.7793657448940067,0.7782135583397937,nan
1029,A2,full_refit,0.01,3,0.7761769927212323,0.7750252528670931,nan
1029,A2,full_refit,0.01,4,0.773002863685689,0.7718515416396712,nan
1029,A2,full_refit,0.01,5,0.7698436407433387,0.7686927147909535,nan
1029,A2,full_refit,0.01,6,0.7666995251042884,0.7655489828581554,nan
1029,A2,full_refit,0.01,7,0.7635706473650693,0.7624204827310902,nan
1029,A2,full_refit,0.01,8,0.7604571181309792,0.7593073247619545,nan
1029,A2,full_refit,0.01,9,0.7573590535329271,0.7562096211551644,nan
1029,A2,full_refit,0.01,10,0.7542765658386762,0.7531274801845372,nan
1029,A2,full_refit,0.01,11,0.7512097518521301,0.7500609956872218,nan
1029,A2,full_refit,0.01,12,0.7481586907274856,0.7470102446319425,nan
1029,A2,full_refit,0.01,13,0.7451234457530981,0.7439752885888266,nan
1029,A2,full_refit,0.01,14,0.7421040644092637,0.7409561737077607,nan
1029,A2,full_refit,0.01,15,0.7391005756481674,0.7379529280246239,nan
1029,A2,full_refit,0.01,16,0.7361129857868226,0.7349655573598439,nan
1029,A2,full_refit,0.01,17,0.7331412743958436,0.7319940411659013,nan
1029,A2,full_refit,0.01,18,0.7301853909006958,0.7290383290633003,nan
1029,A2,full_refit,0.01,19,0.7272452521635914,0.7260983383566648,nan
1029,A2,full_refit,0.01,20,0.7243207411319441,0.7231739526272628,nan
1029,A2,full_refit,0.01,21,0.7214117065923001,0.7202650214417432,nan
1029,A2,full_refit,0.01,22,0.7185179640629766,0.7173713612074274,nan
1029,A2,full_refit,0.01,23,0.7156392978442631,0.7144927571898269,nan
1029,A2,full_refit,0.01,24,0.7127754641998799,0.7116289666639075,nan
1029,A2,full_refit,0.01,25,0.7099261955649314,0.7087797230934065,nan
1029,A2,full_refit,0.01,26,0.7070912055764983,0.7059447411344221,nan
1029,A2,full_refit,0.01,27,0.7042701946263109,0.7031237221634246,nan
1029,A2,full_refit,0.01,28,0.7014628555670587,0.700316359962186,nan
1029,A2,full_refit,0.01,29,0.6986688791857854,0.6975223461739283,nan
1029,A2,full_refit,0.01,30,0.6958879590973848,0.6947413751842587,nan
1029,A2,full_refit,0.01,31,0.6931197958001416,0.6919731481690167,nan
1029,A2,full_refit,0.01,32,0.6903640997525003,0.6892173761680409,nan
1029,A2,full_refit,0.01,33,0.6876205934497988,0.6864737821631433,nan
1029,A2,full_refit,0.01,34,0.6848890125794316,0.6837421022380995,nan
1029,A2,full_refit,0.01,35,0.6821691063999364,0.6810220859653757,nan
1029,A2,full_refit,0.01,36,0.6794606375213501,0.6783134961961005,nan
1029,A2,full_refit,0.01,37,0.6767633812662367,0.6756161084318585,nan
1029,A2,full_refit,0.01,38,0.6740771247722728,0.6729297099384214,nan
1029,A2,full_refit,0.01,39,0.6714016659677717,0.670254098732153,nan
1029,A2,full_refit,0.01,40,0.6687368125188301,0.6675890825372713,nan
1029,A2,full_refit,0.01,41,0.6660823808160942,0.6649344777816284,nan
1029,A2,full_refit,0.01,42,0.6634381950432224,0.6622901086729053,nan
1029,A2,full_refit,0.01,43,0.6608040863489577,0.6596558063770896,nan
1029,A2,full_refit,0.01,44,0.6581798921300934,0.6570314083065721,nan
1029,A2,full_refit,0.01,45,0.6555654554227599,0.654416757515418,nan
1029,A2,full_refit,0.01,46,0.6529606243933924,0.6518117021933326,nan
1029,A2,full_refit,0.01,47,0.6503652519174918,0.6492160952466111,nan
1029,A2,full_refit,0.01,48,0.6477791952330552,0.6466297939531155,nan
1029,A2,full_refit,0.01,49,0.6452023156556598,0.6440526596784156,nan
1029,A2,full_refit,0.01,50,0.6426344783431324,0.6414845576411486,nan
1030,A1,full_refit,0.01,1,0.7910111236468332,0.7899237935139487,nan
1030,A1,full_refit,0.01,2,0.7880408638162368,0.7869545647509645,nan
1030,A1,full_refit,0.01,3,0.7850788779449686,0.7839935780845084,nan
1030,A1,full_refit,0.01,4,0.782125378713063,0.7810410531627098,nan
1030,A1,full_refit,0.01,5,0.7791805224366276,0.7780971543825729,nan
1030,A1,full_refit,0.01,6,0.776244450406569,0.7751620306818647,nan
1030,A1,full_refit,0.01,7,0.7733172871751741,0.7722358111082441,nan
1030,A1,full_refit,0.01,8,0.7703991451435797,0.7693186036271119,nan
1030,A1,full_refit,0.01,9,0.7674901259529054,0.7664105034548166,nan
1030,A1,full_refit,0.01,10,0.7645903121797126,0.7635115888713794,nan
1030,A1,full_refit,0.01,11,0.7616997610600572,0.7606219148593807,nan
1030,A1,full_refit,0.01,12,0.7588185011762841,0.7577415091506191,nan
1030,A1,full_refit,0.01,13,0.7559465305524166,0.754870369922918,nan
1030,A1,full_refit,0.01,14,0.7530838154252761,0.7520084643688865,nan
1030,A1,full_refit,0.01,15,0.750230289530604,0.7491557277953789,nan
1030,A1,full_refit,0.01,16,0.7473858540150189,0.746312063176433,nan
1030,A1,full_refit,0.01,17,0.7445503781318019,0.7434773413296719,nan
1030,A1,full_refit,0.01,18,0.7417237005986788,0.7406514019328674,nan
1030,A1,full_refit,0.01,19,0.7389056312506224,0.737834055252864,nan
1030,A1,full_refit,0.01,20,0.736095952871588,0.7350250842663033,nan
1030,A1,full_refit,0.01,21,0.733294423429921,0.7322242471125342,nan
1030,A1,full_refit,0.01,22,0.730500778955629,0.7294312800486368,nan
1030,A1,full_refit,0.01,23,0.7277147371404521,0.7266459010423454,nan
1030,A1,full_refit,0.01,24,0.7249360015871942,0.7238678139856687,nan
1030,A1,full_refit,0.01,25,0.7221642665086209,0.7210967133589375,nan
1030,A1,full_refit,0.01,26,0.7193992215815852,0.7183322890619224,nan
1030,A1,full_refit,0.01,27,0.7166405566156704,0.7155742310733704,nan
1030,A1,full_refit,0.01,28,0.713887965711556,0.7128222336121751,nan
1030,A1,full_refit,0.01,29,0.7111411506614077,0.710075998548535,nan
1030,A1,full_refit,0.01,30,0.7083998234644805,0.7073352379334527,nan
1030,A1,full_refit,0.01,31,0.7056637079671152,0.7045996756508319,nan
1030,A1,full_refit,0.01,32,0.7029325407549111,0.7018690483157549,nan
1030,A1,full_refit,0.01,33,0.7002060714979227,0.699143105617129,nan
1030,A1,full_refit,0.01,34,0.6974840629619433,0.6964216103173418,nan
1030,A1,full_refit,0.01,35,0.6947662908545685,0.6937043380797536,nan
1030,A1,full_refit,0.01,36,0.69205254359768,0.6909910772200999,nan
1030,A1,full_refit,0.01,37,0.6893426220415971,0.6882816284028279,nan
1030,A1,full_refit,0.01,38,0.686636339087869,0.6855758042549451,nan
1030,A1,full_refit,0.01,39,0.6839335191783134,0.6828734288587592,nan
1030,A1,full_refit,0.01,40,0.6812339976310737,0.6801743371050418,nan
1030,A1,full_refit,0.01,41,0.6785376198427986,0.6774783739232636,nan
1030,A1,full_refit,0.01,42,0.6758442404102322,0.6747853934373792,nan
1030,A1,full_refit,0.01,43,0.6731537222413303,0.6720952581115581,nan
1030,A1,full_refit,0.01,44,0.6704659357226003,0.6694078379473729,nan
1030,A1,full_refit,0.01,45,0.6677807579915829,0.6667230097777169,nan
1030,A1,full_refit,0.01,46,0.6650980723406902,0.6640406566819872,nan
1030,A1,full_refit,0.01,47,0.6624177677587807,0.6613606675291548,nan
1030,A1,full_refit,0.01,48,0.6597397386036612,0.6586829366436121,nan
1030,A1,full_refit,0.01,49,0.6570638843920201,0.6560073635828172,nan
1030,A1,full_refit,0.01,50,0.6543901096908508,0.6533338530134504,nan
1030,A2,full_refit,0.01,1,0.7968572670267597,0.7957699368938752,nan
1030,A2,full_refit,0.01,2,0.793894578854535,0.7928083383455719,nan
1030,A2,full_refit,0.01,3,0.7909397106438076,0.7898545244015288,nan
1030,A2,full_refit,0.01,4,0.7879928958217085,0.7869087290485183,nan
1030,A2,full_refit,0.01,5,0.785054343561244,0.7839711619731623,nan
1030,A2,full_refit,0.01,6,0.7821242375286993,0.78104200732769,nan
1030,A2,full_refit,0.01,7,0.7792027341685341,0.7781214220318726,nan
1030,A2,full_refit,0.01,8,0.7762899605737684,0.7752095336627506,nan
1030,A2,full_refit,0.01,9,0.773386012051336,0.7723064380491682,nan
1030,A2,full_refit,0.01,10,0.7704909495989642,0.7694121967954514,nan
1030,A2,full_refit,0.01,11,0.7676047976144176,0.7665268350589384,nan
1030,A2,full_refit,0.01,12,0.7647275421557549,0.7636503398896424,nan
1030,A2,full_refit,0.01,13,0.7618591299002713,0.7607826592396041,nan
1030,A2,full_refit,0.01,14,0.758999467764616,0.7579237015326432,nan
1030,A2,full_refit,0.01,15,0.7561484232061294,0.7550733357693005,nan
1030,A2,full_refit,0.01,16,0.7533058253430469,0.7522313923989482,nan
1030,A2,full_refit,0.01,17,0.7504714668151494,0.7493976650841594,nan
1030,A2,full_refit,0.01,18,0.7476451062275588,0.7465719132640888,nan
1030,A2,full_refit,0.01,19,0.744826471477853,0.743753865676603,nan
1030,A2,full_refit,0.01,20,0.7420152644816487,0.7409432252213001,nan
1030,A2,full_refit,0.01,21,0.7392111674018603,0.7381396752463006,nan
1030,A2,full_refit,0.01,22,0.736413849931507,0.7353428868384602,nan
1030,A2,full_refit,0.01,23,0.7336229768449996,0.7325525263586703,nan
1030,A2,full_refit,0.01,24,0.7308382149695959,0.7297682623859637,nan
1030,A2,full_refit,0.01,25,0.7280592388857546,0.7269897713806712,nan
1030,A2,full_refit,0.01,26,0.7252857349640719,0.7242167416697924,nan
1030,A2,full_refit,0.01,27,0.7225174036913823,0.7214488757002052,nan
1030,A2,full_refit,0.01,28,0.7197539605351649,0.7186858908050836,nan
1030,A2,full_refit,0.01,29,0.7169951357730197,0.7159275189178321,nan
1030,A2,full_refit,0.01,30,0.714240673745187,0.7131735057149837,nan
1030,A2,full_refit,0.01,31,0.7114903319072677,0.7104236095964499,nan
1030,A2,full_refit,0.01,32,0.7087438799488887,0.707677600788186,nan
1030,A2,full_refit,0.01,33,0.706001099155556,0.7049352607388332,nan
1030,A2,full_refit,0.01,34,0.7032617820984614,0.7021963818719886,nan
1030,A2,full_refit,0.01,35,0.7005257326007714,0.6994607676205489,nan
1030,A2,full_refit,0.01,36,0.6977927657921906,0.6967282325441816,nan
1030,A2,full_refit,0.01,37,0.695062708021815,0.6939986022981438,nan
1030,A2,full_refit,0.01,38,0.6923353964852866,0.691271713309983,nan
1030,A2,full_refit,0.01,39,0.6896106785677771,0.6885474121650873,nan
1030,A2,full_refit,0.01,40,0.6868884110141057,0.6858255548110491,nan
1030,A2,full_refit,0.01,41,0.6841684590688081,0.6831060057228898,nan
1030,A2,full_refit,0.01,42,0.6814506957001174,0.6803886371435225,nan
1030,A2,full_refit,0.01,43,0.6787350009713912,0.6776733284643326,nan
1030,A2,full_refit,0.01,44,0.6760212615792135,0.6749599657668383,nan
1030,A2,full_refit,0.01,45,0.6733093705489931,0.672248441517922,nan
1030,A2,full_refit,0.01,46,0.6705992270649637,0.6695386543969359,nan
1030,A2,full_refit,0.01,47,0.6678907364071545,0.6668305092283087,nan
1030,A2,full_refit,0.01,48,0.6651838099686855,0.6641239169937635,nan
1030,A2,full_refit,0.01,49,0.662478365329719,0.6614187949009995,nan
1030,A2,full_refit,0.01,50,0.6597743263680295,0.6587150664891319,nan
1031,A1,full_refit,0.01,1,0.6748501259107749,0.6738340416431303,nan
1031,A1,full_refit,0.01,2,0.6725787639519482,0.6715640901936024,nan
1031,A1,full_refit,0.01,3,0.6703065151696747,0.6692933386098716,nan
1031,A1,full_refit,0.01,4,0.6680330423619608,0.6670213653507373,nan
1031,A1,full_refit,0.01,5,0.6657581006574333,0.6647479330714793,nan
1031,A1,full_refit,0.01,6,0.6634813335096783,0.6624726694875539,nan
1031,A1,full_refit,0.01,7,0.6612023187195291,0.6601951300517903,nan
1031,A1,full_refit,0.01,8,0.6589207112182016,0.6579149557338505,nan
1031,A1,full_refit,0.01,9,0.656636304158039,0.6556319339118912,nan
1031,A1,full_refit,0.01,10,0.6543489800463982,0.6533459465685805,nan
1031,A1,full_refit,0.01,11,0.6520586606992477,0.6510569187708983,nan
1031,A1,full_refit,0.01,12,0.6497652812892706,0.6487647910658833,nan
1031,A1,full_refit,0.01,13,0.6474687790442274,0.6464695066889149,nan
1031,A1,full_refit,0.01,14,0.6451690900685508,0.6441710070587,nan
1031,A1,full_refit,0.01,15,0.6428661494534995,0.6418692309214199,nan
1031,A1,full_refit,0.01,16,0.6405598918585158,0.6395641149753933,nan
1031,A1,full_refit,0.01,17,0.6382502515931935,0.637255594692275,nan
1031,A1,full_refit,0.01,18,0.635937162414643,0.6349436046972181,nan
1031,A1,full_refit,0.01,19,0.6336205575185296,0.6326280789760307,nan
1031,A1,full_refit,0.01,20,0.6313003699315091,0.6303089512815955,nan
1031,A1,full_refit,0.01,21,0.6289765333249849,0.6279861558531945,nan
1031,A1,full_refit,0.01,22,0.6266489832952624,0.6256596285297017,nan
1031,A1,full_refit,0.01,23,0.6243176590520737,0.6233293082998416,nan
1031,A1,full_refit,0.01,24,0.6219825050867062,0.6209951389934163,nan
1031,A1,full_refit,0.01,25,0.6196434722816657,0.6186570705797675,nan
1031,A1,full_refit,0.01,26,0.6173005183133821,0.616315059798802,nan
1031,A1,full_refit,0.01,27,0.6149536075390145,0.6139690702126455,nan
1031,A1,full_refit,0.01,28,0.6126027105613191,0.6116190718549055,nan
1031,A1,full_refit,0.01,29,0.6102478035581396,0.6092650405882117,nan
1031,A1,full_refit,0.01,30,0.6078888674242376,0.6069069572393128,nan
1031,A1,full_refit,0.01,31,0.6055258868020001,0.6045448065958976,nan
1031,A1,full_refit,0.01,32,0.6031588491259197,0.6021785763887134,nan
1031,A1,full_refit,0.01,33,0.6007877438358363,0.5998082564133201,nan
1031,A1,full_refit,0.01,34,0.5984125618973812,0.5974338379393181,nan
1031,A1,full_refit,0.01,35,0.5960332956939044,0.5950553134941627,nan
1031,A1,full_refit,0.01,36,0.5936499392504042,0.5926726770105835,nan
1031,A1,full_refit,0.01,37,0.5912624886770251,0.5902859242438304,nan
1031,A1,full_refit,0.01,38,0.5888709427167169,0.587895053341988,nan
1031,A1,full_refit,0.01,39,0.5864753033266416,0.5855000654817482,nan
1031,A1,full_refit,0.01,40,0.5840755762645491,0.5831009655205263,nan
1031,A1,full_refit,0.01,41,0.5816717716661273,0.5806977626367078,nan
1031,A1,full_refit,0.01,42,0.5792639045994333,0.5782904709373754,nan
1031,A1,full_refit,0.01,43,0.5768519955845156,0.5758791100194374,nan
1031,A1,full_refit,0.01,44,0.5744360710726911,0.5734637054784012,nan
1031,A1,full_refit,0.01,45,0.5720161638853937,0.5710442893653932,nan
1031,A1,full_refit,0.01,46,0.5695923136144421,0.5686209005956953,nan
1031,A1,full_refit,0.01,47,0.5671645669858235,0.5661935853129051,nan
1031,A1,full_refit,0.01,48,0.5647329781898434,0.5637623972138815,nan
1031,A1,full_refit,0.01,49,0.5622976091815187,0.5613273978405668,nan
1031,A1,full_refit,0.01,50,0.5598585299542949,0.5588886568435857,nan
1031,A2,full_refit,0.01,1,0.6764069706489946,0.67539088638135,nan
1031,A2,full_refit,0.01,2,0.674127988491745,0.6731132289432152,nan
1031,A2,full_refit,0.01,3,0.6718478967622599,0.6708344641167417,nan
1031,A2,full_refit,0.01,4,0.6695667220918016,0.6685546199203252,nan
1031,A2,full_refit,0.01,5,0.6672843286007908,0.6662735575807989,nan
1031,A2,full_refit,0.01,6,0.66500041108309,0.6639909494817067,nan
1031,A2,full_refit,0.01,7,0.6627145627196822,0.6617063672647104,nan
1031,A2,full_refit,0.01,8,0.6604264367946406,0.6594194558006371,nan
1031,A2,full_refit,0.01,9,0.6581358238355101,0.6571300078905407,nan
1031,A2,full_refit,0.01,10,0.6558426066926589,0.6548379122907949,nan
1031,A2,full_refit,0.01,11,0.653546706511799,0.6525430964908525,nan
1031,A2,full_refit,0.01,12,0.6512480552115876,0.6502454981740282,nan
1031,A2,full_refit,0.01,13,0.6489465844953538,0.6479450538673533,nan
1031,A2,full_refit,0.01,14,0.6466422219595214,0.6456416950971631,nan
1031,A2,full_refit,0.01,15,0.6443348897773954,0.6433353472343929,nan
1031,A2,full_refit,0.01,16,0.6420245045823735,0.6410259294369555,nan
1031,A2,full_refit,0.01,17,0.6397109785993239,0.6387133557635423,nan
1031,A2,full_refit,0.01,18,0.6373942219722492,0.6363975375133486,nan
1031,A2,full_refit,0.01,19,0.635074145678011,0.6340783862442311,nan
1031,A2,full_refit,0.01,20,0.6327506643107922,0.6317558167376276,nan
1031,A2,full_refit,0.01,21,0.6304236983477128,0.6294297494628951,nan
1031,A2,full_refit,0.01,22,0.6280931758126991,0.6271001124097031,nan
1031,A2,full_refit,0.01,23,0.6257590333318744,0.6247668422595983,nan
1031,A2,full_refit,0.01,24,0.6234212165307702,0.622429884843414,nan
1031,A2,full_refit,0.01,25,0.6210796797373479,0.6200891948539698,nan
1031,A2,full_refit,0.01,26,0.6187343850644323,0.6177447348977394,nan
1031,A2,full_refit,0.01,27,0.6163853010668308,0.6153964740922832,nan
1031,A2,full_refit,0.01,28,0.6140324012250089,0.613044386470135,nan
1031,A2,full_refit,0.01,29,0.6116756624960173,0.6106884494337459,nan
1031,A2,full_refit,0.01,30,0.6093150641296204,0.6083286424628365,nan
1031,A2,full_refit,0.01,31,0.6069505868922483,0.6059649462299113,nan
